iteration design nrow ncol nstep y 
2 UniPro 40 4 13 -1.67026771343766
2 UniPro 40 4 14 -1.67026771343766
2 UniPro 40 4 15 -2.11791685602549
2 UniPro 40 4 16 -2.11791685602549
2 UniPro 40 4 17 -2.11791685602549
2 UniPro 40 4 18 -2.11791685602549
2 UniPro 40 4 19 -2.11791685602549
2 UniPro 40 4 20 -2.11791685602549
2 UniPro 40 4 21 -2.11791685602549
2 UniPro 40 4 22 -2.11791685602549
2 UniPro 40 4 23 -2.11791685602549
2 UniPro 40 4 24 -2.11791685602549
2 UniPro 40 4 25 -2.11791685602549
2 UniPro 40 4 26 -2.11791685602549
2 UniPro 40 4 27 -2.11791685602549
2 UniPro 40 4 28 -2.11791685602549
2 UniPro 40 4 29 -2.11791685602549
2 UniPro 40 4 30 -2.11791685602549
7 UniPro 40 4 1 -1.81947471212221
7 UniPro 40 4 2 -1.81947471212221
7 UniPro 40 4 3 -1.81947471212221
7 UniPro 40 4 4 -1.81947471212221
7 UniPro 40 4 5 -1.81947471212221
7 UniPro 40 4 6 -1.81947471212221
7 UniPro 40 4 7 -1.81947471212221
7 UniPro 40 4 8 -2.5756906066268
7 UniPro 40 4 9 -2.5756906066268
7 UniPro 40 4 10 -2.5756906066268
7 UniPro 40 4 11 -2.5756906066268
7 UniPro 40 4 12 -2.5756906066268
7 UniPro 40 4 13 -2.5756906066268
7 UniPro 40 4 14 -2.5756906066268
7 UniPro 40 4 15 -2.5756906066268
7 UniPro 40 4 16 -2.60052137104994
7 UniPro 40 4 17 -2.60052137104994
7 UniPro 40 4 18 -2.60052137104994
7 UniPro 40 4 19 -2.60052137104994
7 UniPro 40 4 20 -2.60052137104994
7 UniPro 40 4 21 -2.67639431701328
7 UniPro 40 4 22 -2.68976094313923
7 UniPro 40 4 23 -2.68976094313923
7 UniPro 40 4 24 -2.68976094313923
7 UniPro 40 4 25 -2.68976094313923
7 UniPro 40 4 26 -2.68976094313923
7 UniPro 40 4 27 -2.68976094313923
7 UniPro 40 4 28 -2.68976094313923
7 UniPro 40 4 29 -2.68976094313923
7 UniPro 40 4 30 -2.68976094313923
6 UniPro 40 4 1 -1.37035917939084
6 UniPro 40 4 2 -1.37035917939084
6 UniPro 40 4 3 -1.37035917939084
6 UniPro 40 4 4 -1.60886900304983
6 UniPro 40 4 5 -1.60886900304983
6 UniPro 40 4 6 -1.60886900304983
6 UniPro 40 4 7 -1.60886900304983
6 UniPro 40 4 8 -1.60886900304983
6 UniPro 40 4 9 -1.60886900304983
6 UniPro 40 4 10 -1.72238077134103
6 UniPro 40 4 11 -2.74771586176624
6 UniPro 40 4 12 -2.74771586176624
6 UniPro 40 4 13 -2.74771586176624
6 UniPro 40 4 14 -2.74771586176624
6 UniPro 40 4 15 -2.74771586176624
6 UniPro 40 4 16 -2.74771586176624
6 UniPro 40 4 17 -2.74771586176624
6 UniPro 40 4 18 -2.86269538626743
6 UniPro 40 4 19 -2.86269538626743
6 UniPro 40 4 20 -2.86269538626743
6 UniPro 40 4 21 -2.86269538626743
6 UniPro 40 4 22 -3.19228569626124
6 UniPro 40 4 23 -3.19228569626124
6 UniPro 40 4 24 -3.19228569626124
6 UniPro 40 4 25 -3.19228569626124
6 UniPro 40 4 26 -3.19228569626124
6 UniPro 40 4 27 -3.19228569626124
6 UniPro 40 4 28 -3.53286308719163
6 UniPro 40 4 29 -3.53286308719163
6 UniPro 40 4 30 -3.53286308719163
9 UniPro 40 4 1 -2.09205541853154
9 UniPro 40 4 2 -2.09205541853154
9 UniPro 40 4 3 -2.09205541853154
9 UniPro 40 4 4 -2.09205541853154
9 UniPro 40 4 5 -2.09205541853154
