"DE1" "DE4" "DEoptim"
"77" 0.169093631111041 0.170924031111089 0.167848191111132
"78" 0.170045951111149 0.171121791111048 0.169102591111046
"79" 0.167078271111024 0.171502591111032 0.167266431111091
"80" 0.168247551111091 0.169395711111117 0.165225471110926
"81" 0.167942271110923 0.172311551111103 0.16942515111109
"82" 0.170742911111091 0.171341311111066 0.168122111111141
"83" 0.168290431111127 0.170199551111125 0.169173631111109
"84" 0.169075711111175 0.169803391111119 0.167004671111068
"85" 0.172627071111216 0.169282431111112 0.169460991111176
"86" 0.167166591111045 0.171446911111012 0.170016511111037
"87" 0.169528831111106 0.170706431111105 0.167854591111023
"88" 0.169802751111087 0.171019391111159 0.167570431111083
"89" 0.168367231111091 0.170187391111035 0.169572991111033
"90" 0.168639871111084 0.171115391111108 0.168925311111061
"91" 0.166549631111054 0.173088511111058 0.171802111111001
"92" 0.171104511111027 0.170490751111071 0.169054591110968
"93" 0.170327551111037 0.171267711111103 0.17052595111107
"94" 0.16888179111111 0.171761791111086 0.169238271111066
"95" 0.169026431111108 0.171498751111152 0.167398911111089
"96" 0.168141311111175 0.171367551111058 0.165759871111192
"97" 0.171119231111155 0.170867071111025 0.169535871111064
"98" 0.171719551111012 0.170639231111033 0.16771635111102
"99" 0.17090867111106 0.170748031111036 0.168937471111047
"100" 0.167486591111099 0.168685951111053 0.169289471111063
